submitted (unix timestamp),r1m1,r1m1Games,r1m2,r1m2Games,r1m3,r1m3Games,r1m4,r1m4Games,r1m5,r1m5Games,r1m6,r1m6Games,r1m7,r1m7Games,r1m8,r1m8Games,r2m1,r2m2,r2m3,r2m4,r3m1,r3m2,r4m1,SCF goals
1554903674,CBJ,5,TOR,4,WSH,5,PIT,6,COL,6,SJS,6,NSH,7,STL,6,CBJ,PIT,SJS,STL,CBJ,STL,STL,35
1554903676,TBL,5,BOS,6,WSH,6,PIT,7,CGY,5,SJS,7,NSH,7,STL,6,TBL,WSH,CGY,STL,TBL,CGY,CGY,45
1554903799,TBL,5,BOS,4,WSH,6,PIT,6,COL,5,VGK,7,NSH,6,WPG,5,BOS,PIT,COL,WPG,BOS,COL,BOS,32
1554903809,TBL,5,BOS,6,WSH,6,NYI,7,CGY,7,SJS,5,NSH,5,WPG,7,BOS,WSH,CGY,WPG,BOS,WPG,BOS,31
1554903811,TBL,5,TOR,6,WSH,6,PIT,4,COL,6,VGK,5,NSH,5,WPG,4,TBL,PIT,VGK,NSH,TBL,VGK,TBL,20
1554903814,TBL,5,BOS,7,WSH,5,PIT,6,CGY,6,VGK,7,NSH,5,WPG,6,TBL,WSH,VGK,NSH,TBL,VGK,TBL,54
1554903892,TBL,6,TOR,5,CAR,7,NYI,6,CGY,7,SJS,6,DAL,5,WPG,6,TOR,CAR,SJS,WPG,TOR,WPG,TOR,95
1554903939,TBL,6,TOR,7,WSH,6,NYI,7,CGY,6,VGK,7,NSH,6,WPG,6,TBL,WSH,CGY,WPG,TBL,WPG,WPG,33
1554903966,TBL,5,TOR,7,WSH,5,NYI,7,CGY,6,VGK,6,DAL,6,WPG,6,TBL,WSH,VGK,DAL,TBL,DAL,DAL,27
1554903994,TBL,6,BOS,6,WSH,6,PIT,5,CGY,5,SJS,7,NSH,5,WPG,6,BOS,WSH,SJS,WPG,BOS,SJS,SJS,31
1554903998,TBL,4,BOS,4,WSH,4,PIT,4,CGY,4,SJS,4,NSH,4,WPG,4,TBL,WSH,CGY,WPG,TBL,CGY,TBL,15
1554904021,TBL,6,TOR,7,WSH,5,PIT,6,CGY,6,VGK,6,NSH,4,WPG,6,TBL,WSH,VGK,NSH,WSH,VGK,WSH,51
1554904114,TBL,6,TOR,6,WSH,5,PIT,6,CGY,5,SJS,5,NSH,6,STL,5,TBL,PIT,SJS,STL,PIT,STL,PIT,25
1554904139,TBL,4,BOS,4,WSH,4,PIT,4,CGY,4,VGK,4,NSH,4,STL,4,TBL,WSH,CGY,STL,TBL,CGY,CGY,21
1554904225,TBL,5,TOR,7,WSH,5,PIT,6,CGY,6,VGK,7,NSH,6,WPG,7,TBL,PIT,CGY,WPG,TBL,WPG,TBL,33
1554904241,TBL,6,BOS,7,CAR,7,NYI,7,CGY,6,SJS,6,NSH,6,STL,6,BOS,NYI,CGY,NSH,NYI,CGY,NYI,25
1554904329,TBL,5,BOS,5,WSH,6,PIT,7,CGY,4,SJS,5,NSH,5,STL,7,BOS,PIT,SJS,NSH,BOS,SJS,BOS,37
1554904406,TBL,5,TOR,6,WSH,6,PIT,7,CGY,5,VGK,6,NSH,7,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,49
1554904450,TBL,5,TOR,6,WSH,5,PIT,5,CGY,6,VGK,5,NSH,7,WPG,5,TBL,PIT,CGY,WPG,TBL,WPG,WPG,35
1554904525,CBJ,6,TOR,6,CAR,5,NYI,6,CGY,5,VGK,6,NSH,6,WPG,5,TOR,NYI,CGY,WPG,TOR,WPG,TOR,25
1554904686,TBL,5,BOS,6,WSH,5,PIT,6,CGY,6,SJS,7,NSH,6,STL,7,TBL,PIT,SJS,STL,TBL,SJS,TBL,27
1554904695,TBL,5,BOS,6,WSH,6,PIT,7,CGY,5,VGK,7,NSH,6,STL,7,TBL,PIT,CGY,NSH,TBL,CGY,CGY,32
1554904750,TBL,4,TOR,5,WSH,6,NYI,5,CGY,5,SJS,6,NSH,4,WPG,7,TBL,WSH,SJS,WPG,TBL,WPG,TBL,25
1554904782,TBL,5,TOR,4,WSH,5,PIT,6,CGY,4,SJS,5,NSH,4,WPG,4,TBL,PIT,CGY,NSH,TBL,CGY,CGY,46
1554904834,TBL,5,TOR,7,WSH,5,PIT,6,CGY,6,VGK,7,NSH,6,WPG,7,TBL,PIT,CGY,WPG,TBL,WPG,TBL,33
1554904840,TBL,5,BOS,7,WSH,6,PIT,5,CGY,7,SJS,5,NSH,6,WPG,7,TBL,PIT,CGY,WPG,TBL,WPG,WPG,23
1554904873,TBL,4,BOS,7,WSH,6,PIT,6,CGY,5,VGK,6,NSH,5,WPG,4,TBL,PIT,CGY,WPG,TBL,WPG,TBL,31
1554904883,TBL,5,TOR,6,WSH,7,PIT,7,CGY,5,VGK,6,NSH,6,WPG,5,TOR,WSH,CGY,NSH,TOR,CGY,TOR,17
1554904895,TBL,5,BOS,7,WSH,7,PIT,6,CGY,6,VGK,7,NSH,6,STL,7,TBL,WSH,CGY,STL,TBL,CGY,TBL,28
1554904952,TBL,4,BOS,5,WSH,4,PIT,6,COL,6,SJS,5,NSH,5,STL,6,TBL,PIT,COL,NSH,TBL,COL,COL,37
1554904997,TBL,6,TOR,7,WSH,5,PIT,4,CGY,6,VGK,5,DAL,5,WPG,6,TOR,WSH,VGK,WPG,TOR,VGK,TOR,12
1554905026,TBL,4,BOS,7,CAR,7,PIT,5,CGY,6,VGK,6,DAL,6,STL,7,TBL,PIT,VGK,STL,PIT,VGK,PIT,27
1554905154,TBL,5,TOR,6,WSH,6,PIT,6,CGY,6,VGK,5,NSH,5,WPG,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,27
1554905177,TBL,5,TOR,7,WSH,5,NYI,6,CGY,4,VGK,5,NSH,5,STL,6,TBL,WSH,VGK,NSH,WSH,NSH,WSH,25
1554905200,CBJ,6,BOS,5,CAR,5,PIT,7,CGY,5,SJS,6,NSH,5,WPG,4,BOS,PIT,SJS,NSH,BOS,NSH,NSH,5
1554905243,TBL,5,BOS,6,WSH,6,PIT,6,CGY,4,VGK,5,NSH,5,WPG,6,BOS,PIT,VGK,WPG,PIT,VGK,PIT,42
1554905254,TBL,5,BOS,6,WSH,5,PIT,5,CGY,6,VGK,6,NSH,6,STL,7,TBL,PIT,VGK,STL,TBL,VGK,TBL,43
1554905306,TBL,5,BOS,6,WSH,5,PIT,6,CGY,5,VGK,6,NSH,5,WPG,6,TBL,WSH,CGY,WPG,WSH,CGY,WSH,42
1554905334,TBL,5,BOS,6,WSH,6,NYI,6,CGY,5,VGK,6,NSH,5,STL,6,TBL,NYI,VGK,STL,NYI,STL,STL,37
1554905338,TBL,5,BOS,6,WSH,5,PIT,7,CGY,5,VGK,7,NSH,5,WPG,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,36
1554905410,TBL,6,BOS,6,WSH,4,PIT,7,CGY,4,SJS,6,NSH,5,STL,5,TBL,PIT,CGY,STL,TBL,CGY,CGY,21
1554905463,TBL,6,TOR,5,WSH,6,PIT,7,CGY,6,SJS,7,DAL,7,WPG,6,TOR,PIT,CGY,WPG,TOR,WPG,TOR,22
1554905541,TBL,6,BOS,5,WSH,6,NYI,6,CGY,4,VGK,6,DAL,6,WPG,5,BOS,WSH,CGY,WPG,BOS,CGY,BOS,27
1554905601,TBL,5,BOS,7,WSH,6,NYI,7,CGY,6,SJS,6,NSH,6,STL,7,TBL,WSH,SJS,NSH,TBL,NSH,TBL,4
1554905628,TBL,4,BOS,5,WSH,6,PIT,6,CGY,5,SJS,6,NSH,5,WPG,5,TBL,WSH,CGY,WPG,TBL,CGY,TBL,20
1554905685,TBL,5,BOS,6,WSH,5,NYI,6,CGY,5,SJS,6,NSH,7,STL,6,TBL,NYI,CGY,STL,TBL,CGY,TBL,42
1554905731,TBL,6,TOR,7,CAR,5,PIT,5,CGY,4,VGK,5,DAL,6,WPG,6,TBL,PIT,VGK,DAL,PIT,VGK,VGK,17
1554905739,TBL,5,BOS,7,WSH,6,PIT,6,CGY,7,SJS,7,NSH,6,WPG,6,TBL,WSH,SJS,NSH,WSH,SJS,WSH,49
1554905741,TBL,5,TOR,7,WSH,5,PIT,6,CGY,6,VGK,6,NSH,7,WPG,6,TBL,WSH,VGK,WPG,TBL,VGK,TBL,41
1554905748,TBL,6,TOR,7,CAR,5,PIT,5,CGY,4,VGK,5,DAL,6,WPG,6,TBL,PIT,VGK,DAL,PIT,VGK,VGK,17
1554905756,TBL,5,TOR,6,WSH,5,NYI,7,CGY,6,SJS,6,DAL,6,WPG,6,TOR,WSH,CGY,WPG,TOR,WPG,TOR,42
1554905762,TBL,5,BOS,6,WSH,5,PIT,5,CGY,4,VGK,6,NSH,6,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,TBL,38
1554905765,TBL,5,BOS,6,WSH,6,NYI,7,CGY,5,VGK,7,NSH,6,WPG,7,TBL,WSH,CGY,NSH,TBL,NSH,TBL,38
1554905797,TBL,6,BOS,5,WSH,5,PIT,6,COL,6,SJS,4,NSH,5,WPG,5,BOS,PIT,SJS,WPG,BOS,WPG,WPG,64
1554905810,TBL,6,BOS,5,WSH,5,PIT,5,CGY,5,SJS,7,NSH,6,WPG,6,TBL,WSH,CGY,WPG,TBL,WPG,WPG,32
1554905829,TBL,5,TOR,7,WSH,6,NYI,7,COL,6,VGK,5,NSH,5,STL,6,TBL,WSH,VGK,STL,TBL,STL,TBL,26
1554905832,TBL,4,BOS,6,WSH,6,PIT,7,CGY,5,VGK,7,DAL,7,WPG,7,TBL,WSH,VGK,WPG,TBL,WPG,TBL,35
1554905841,TBL,6,BOS,7,WSH,6,NYI,6,COL,7,VGK,5,NSH,7,STL,5,BOS,WSH,VGK,STL,BOS,STL,STL,48
1554905843,TBL,6,BOS,5,WSH,6,PIT,5,CGY,5,VGK,4,DAL,6,STL,6,TBL,PIT,CGY,STL,TBL,STL,TBL,27
1554905886,TBL,6,BOS,7,WSH,6,PIT,7,CGY,5,SJS,7,NSH,5,STL,7,TBL,WSH,CGY,STL,TBL,STL,TBL,25
1554905888,TBL,5,BOS,7,WSH,6,PIT,6,CGY,5,VGK,7,NSH,5,STL,6,TBL,WSH,CGY,NSH,WSH,NSH,NSH,24
1554905899,TBL,5,TOR,7,WSH,6,NYI,6,CGY,5,VGK,7,DAL,6,STL,5,TBL,WSH,VGK,STL,TBL,STL,TBL,55
1554905947,TBL,5,TOR,7,WSH,6,NYI,7,COL,6,VGK,5,NSH,6,STL,7,TBL,WSH,VGK,STL,TBL,STL,TBL,26
1554906006,TBL,6,BOS,6,WSH,6,PIT,6,CGY,6,VGK,6,NSH,6,STL,6,BOS,WSH,VGK,NSH,BOS,VGK,VGK,38
1554906082,TBL,4,TOR,7,WSH,6,PIT,6,CGY,5,VGK,7,NSH,5,WPG,6,TOR,WSH,CGY,WPG,TOR,WPG,TOR,32
1554906169,TBL,6,TOR,7,WSH,5,NYI,6,CGY,6,SJS,5,NSH,6,STL,7,TBL,WSH,CGY,STL,TBL,CGY,CGY,27
1554906185,TBL,5,TOR,7,WSH,6,NYI,7,CGY,6,SJS,7,DAL,6,WPG,7,TBL,WSH,SJS,DAL,TBL,DAL,TBL,42
1554906197,TBL,5,TOR,6,WSH,5,PIT,5,CGY,6,SJS,7,NSH,7,STL,7,TOR,PIT,CGY,STL,TOR,STL,TOR,20
1554906224,TBL,5,BOS,6,WSH,5,PIT,6,COL,7,SJS,6,DAL,6,WPG,6,TBL,WSH,SJS,WPG,TBL,WPG,TBL,30
1554906234,TBL,5,TOR,6,WSH,6,PIT,6,COL,5,VGK,6,NSH,7,STL,7,TBL,PIT,VGK,NSH,PIT,VGK,PIT,36
1554906255,TBL,4,BOS,6,WSH,5,PIT,6,CGY,4,VGK,7,NSH,5,WPG,7,TBL,WSH,CGY,WPG,WSH,CGY,WSH,23
1554906305,TBL,5,TOR,6,WSH,5,PIT,6,CGY,4,VGK,6,NSH,6,WPG,7,TBL,WSH,CGY,NSH,TBL,CGY,TBL,42
1554906333,CBJ,6,BOS,6,WSH,5,PIT,5,COL,7,VGK,6,NSH,6,WPG,6,BOS,WSH,VGK,NSH,WSH,VGK,WSH,43
1554906338,TBL,4,BOS,6,WSH,5,PIT,6,CGY,7,SJS,7,NSH,4,STL,7,TBL,WSH,SJS,NSH,TBL,NSH,TBL,21
1554906339,TBL,5,TOR,7,WSH,4,PIT,5,CGY,4,VGK,6,NSH,6,STL,6,TBL,WSH,VGK,STL,WSH,STL,WSH,27
1554906357,TBL,6,BOS,5,CAR,6,PIT,5,COL,6,VGK,5,NSH,6,WPG,5,TBL,PIT,VGK,NSH,TBL,VGK,TBL,50
1554906380,TBL,5,TOR,6,WSH,6,PIT,6,COL,5,VGK,6,NSH,7,STL,6,TBL,PIT,VGK,NSH,PIT,VGK,PIT,36
1554906470,TBL,5,BOS,7,WSH,5,PIT,7,CGY,6,VGK,7,NSH,6,STL,7,BOS,WSH,CGY,STL,BOS,STL,BOS,33
1554906478,CBJ,7,TOR,6,CAR,6,NYI,6,CGY,6,SJS,5,DAL,5,WPG,4,TOR,NYI,SJS,DAL,TOR,SJS,TOR,19
1554906548,TBL,6,BOS,7,CAR,6,PIT,5,CGY,7,VGK,7,NSH,5,WPG,7,TBL,CAR,VGK,WPG,TBL,WPG,WPG,27
1554906570,TBL,5,BOS,7,WSH,5,PIT,6,CGY,6,VGK,6,NSH,6,STL,7,TBL,WSH,CGY,STL,TBL,CGY,TBL,29
1554906573,TBL,4,BOS,6,WSH,7,PIT,6,CGY,6,VGK,5,NSH,5,STL,7,TBL,WSH,VGK,STL,TBL,VGK,TBL,21
1554906609,TBL,4,BOS,7,WSH,5,PIT,6,CGY,4,VGK,7,NSH,5,STL,6,TBL,WSH,CGY,STL,TBL,CGY,CGY,42
1554906611,TBL,4,BOS,6,WSH,5,PIT,5,CGY,5,VGK,6,DAL,7,STL,5,TBL,WSH,CGY,STL,TBL,CGY,TBL,34
1554906651,TBL,5,BOS,7,WSH,6,PIT,6,COL,6,SJS,6,NSH,5,STL,7,TBL,WSH,SJS,NSH,TBL,SJS,TBL,67
1554906671,TBL,6,TOR,5,CAR,5,NYI,7,CGY,6,SJS,6,DAL,6,WPG,6,TOR,NYI,CGY,WPG,TOR,CGY,TOR,29
1554906684,TBL,5,TOR,7,WSH,6,PIT,6,CGY,7,SJS,6,NSH,6,WPG,7,TBL,PIT,CGY,NSH,TBL,CGY,TBL,27
1554906701,TBL,5,TOR,7,WSH,6,NYI,7,CGY,6,SJS,7,NSH,5,STL,7,TBL,WSH,CGY,NSH,TBL,CGY,TBL,27
1554906756,TBL,5,BOS,6,CAR,6,PIT,7,CGY,7,SJS,6,NSH,6,WPG,7,TBL,PIT,SJS,NSH,TBL,NSH,NSH,45
1554906785,TBL,4,BOS,6,WSH,5,PIT,5,CGY,6,VGK,7,NSH,5,STL,7,TBL,WSH,CGY,NSH,WSH,CGY,WSH,44
1554906848,TBL,6,TOR,7,WSH,6,PIT,6,CGY,6,SJS,7,NSH,6,WPG,5,TBL,PIT,SJS,WPG,TBL,SJS,TBL,35
1554906866,TBL,5,BOS,7,WSH,5,PIT,6,CGY,6,SJS,6,NSH,5,STL,6,TBL,WSH,SJS,NSH,TBL,SJS,TBL,47
1554906873,TBL,5,BOS,7,WSH,6,PIT,7,CGY,5,SJS,7,NSH,6,STL,7,TBL,WSH,SJS,NSH,WSH,NSH,WSH,33
1554906896,TBL,5,TOR,7,WSH,6,PIT,5,CGY,5,VGK,6,DAL,6,STL,7,TBL,PIT,VGK,STL,TBL,VGK,VGK,28
1554906912,TBL,4,BOS,7,WSH,5,PIT,7,CGY,5,SJS,7,NSH,5,STL,6,TBL,PIT,SJS,NSH,TBL,SJS,TBL,2
1554906912,TBL,5,BOS,7,WSH,5,NYI,6,CGY,6,VGK,7,NSH,6,STL,7,TBL,WSH,CGY,STL,TBL,CGY,CGY,69
1554906919,TBL,5,BOS,6,WSH,5,PIT,6,CGY,5,VGK,7,NSH,5,STL,6,TBL,WSH,CGY,NSH,TBL,NSH,TBL,22
1554906958,TBL,5,BOS,5,WSH,6,PIT,7,CGY,5,VGK,7,NSH,5,STL,6,TBL,PIT,VGK,STL,PIT,VGK,VGK,30
1554906963,TBL,4,BOS,6,WSH,5,PIT,6,CGY,6,SJS,6,NSH,6,WPG,6,TBL,WSH,CGY,WPG,WSH,CGY,WSH,45
1554906970,CBJ,7,BOS,6,WSH,4,PIT,5,CGY,6,SJS,7,NSH,5,STL,5,CBJ,PIT,SJS,STL,CBJ,SJS,CBJ,24
1554906990,TBL,4,BOS,7,WSH,6,NYI,7,CGY,5,SJS,6,NSH,5,WPG,7,TBL,WSH,CGY,NSH,TBL,NSH,TBL,44
1554907023,TBL,6,BOS,5,WSH,6,NYI,7,CGY,5,VGK,6,NSH,5,STL,7,BOS,WSH,CGY,NSH,BOS,NSH,BOS,60
1554907040,TBL,5,BOS,7,WSH,6,PIT,5,CGY,6,VGK,7,NSH,7,WPG,6,TBL,WSH,CGY,NSH,TBL,CGY,CGY,57
1554907041,TBL,5,BOS,6,WSH,7,PIT,7,CGY,7,VGK,7,DAL,6,WPG,7,TBL,PIT,CGY,DAL,TBL,DAL,TBL,15
1554907061,TBL,5,BOS,7,WSH,6,PIT,6,CGY,6,VGK,7,NSH,6,STL,7,TBL,WSH,VGK,STL,TBL,STL,TBL,30
1554907068,TBL,4,BOS,6,WSH,5,PIT,6,CGY,5,SJS,6,NSH,6,STL,6,TBL,WSH,SJS,NSH,TBL,NSH,TBL,30
1554907188,TBL,5,BOS,7,CAR,6,PIT,5,CGY,6,SJS,7,DAL,6,STL,5,TBL,CAR,CGY,STL,TBL,CGY,TBL,35
1554907282,TBL,5,BOS,6,WSH,5,NYI,7,CGY,5,SJS,7,NSH,6,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,24
1554907308,TBL,6,BOS,5,CAR,6,PIT,6,COL,7,VGK,6,DAL,5,WPG,6,BOS,CAR,VGK,DAL,BOS,DAL,DAL,85
1554907313,TBL,5,TOR,6,WSH,6,NYI,7,CGY,5,VGK,7,NSH,6,WPG,7,TBL,NYI,CGY,WPG,TBL,CGY,CGY,35
1554907326,TBL,4,BOS,7,WSH,6,PIT,6,CGY,5,VGK,7,NSH,6,WPG,5,TBL,WSH,CGY,NSH,TBL,NSH,NSH,34
1554907343,TBL,5,BOS,6,WSH,5,PIT,7,CGY,4,VGK,5,NSH,6,WPG,5,BOS,WSH,CGY,WPG,BOS,WPG,BOS,24
1554907392,TBL,5,TOR,6,CAR,7,PIT,6,CGY,5,VGK,6,DAL,7,STL,6,TBL,CAR,VGK,STL,TBL,STL,TBL,34
1554907393,TBL,5,TOR,7,WSH,6,NYI,7,CGY,5,VGK,6,NSH,6,WPG,7,TBL,WSH,CGY,NSH,TBL,CGY,TBL,42
1554907427,TBL,5,BOS,6,WSH,6,PIT,6,CGY,4,VGK,7,NSH,6,WPG,7,BOS,PIT,CGY,WPG,BOS,CGY,BOS,30
1554907523,TBL,4,BOS,7,CAR,7,PIT,5,CGY,5,VGK,6,DAL,7,WPG,6,TBL,CAR,VGK,WPG,TBL,VGK,VGK,47
1554907582,TBL,5,BOS,7,WSH,6,PIT,7,CGY,7,SJS,6,NSH,6,WPG,5,TBL,WSH,CGY,WPG,TBL,WPG,TBL,19
1554907582,TBL,6,TOR,6,WSH,6,PIT,5,CGY,6,SJS,5,NSH,6,WPG,5,TOR,WSH,CGY,NSH,WSH,NSH,NSH,33
1554907584,TBL,5,BOS,6,WSH,5,PIT,6,CGY,4,VGK,7,NSH,5,STL,6,TBL,WSH,VGK,STL,TBL,VGK,TBL,32
1554907659,TBL,4,BOS,6,WSH,5,PIT,7,CGY,6,SJS,6,NSH,6,STL,7,BOS,WSH,SJS,STL,BOS,STL,STL,32
1554907751,TBL,6,TOR,7,WSH,6,PIT,6,CGY,6,SJS,7,NSH,5,STL,7,TBL,WSH,CGY,NSH,TBL,NSH,TBL,39
1554907762,CBJ,5,TOR,6,WSH,6,NYI,7,CGY,5,VGK,6,NSH,6,WPG,6,CBJ,WSH,CGY,WPG,CBJ,WPG,CBJ,32
1554907807,TBL,4,TOR,7,WSH,6,PIT,6,CGY,4,SJS,6,NSH,5,STL,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,28
1554907823,TBL,5,TOR,6,WSH,5,PIT,7,CGY,4,SJS,7,NSH,4,WPG,7,TOR,WSH,CGY,WPG,TOR,WPG,TOR,31
1554907841,TBL,5,TOR,6,WSH,6,PIT,5,CGY,5,SJS,6,NSH,6,STL,5,TOR,WSH,CGY,STL,WSH,CGY,CGY,43
1554907865,TBL,4,BOS,6,WSH,5,PIT,6,CGY,6,VGK,7,NSH,7,WPG,6,TBL,WSH,CGY,NSH,TBL,NSH,TBL,36
1554907901,CBJ,6,BOS,5,WSH,5,NYI,5,COL,6,VGK,4,NSH,5,WPG,5,CBJ,WSH,COL,WPG,CBJ,COL,COL,20
1554907911,TBL,5,BOS,5,WSH,6,PIT,7,CGY,5,SJS,6,DAL,7,WPG,7,TBL,PIT,CGY,WPG,TBL,CGY,CGY,46
1554907943,TBL,6,TOR,7,WSH,5,PIT,6,CGY,5,VGK,6,NSH,6,WPG,7,TBL,WSH,CGY,NSH,WSH,NSH,WSH,26
1554907952,TBL,5,BOS,6,WSH,5,PIT,5,CGY,6,VGK,6,NSH,7,WPG,6,TBL,PIT,VGK,WPG,TBL,WPG,TBL,25
1554907995,TBL,5,BOS,7,WSH,5,PIT,7,CGY,6,SJS,6,NSH,6,WPG,7,TBL,WSH,CGY,WPG,TBL,WPG,TBL,39
1554908023,TBL,6,BOS,7,WSH,7,PIT,6,CGY,5,VGK,6,NSH,7,STL,6,TBL,PIT,CGY,NSH,TBL,CGY,TBL,72
1554908036,TBL,6,BOS,6,WSH,5,PIT,6,COL,7,SJS,6,NSH,6,WPG,7,TBL,WSH,SJS,WPG,TBL,SJS,TBL,35
1554908062,TBL,5,BOS,6,WSH,6,PIT,7,COL,5,VGK,7,NSH,7,WPG,5,TBL,PIT,VGK,WPG,TBL,WPG,TBL,27
1554908100,TBL,5,BOS,6,CAR,7,NYI,6,CGY,5,SJS,6,NSH,6,WPG,7,BOS,NYI,CGY,NSH,BOS,CGY,BOS,56
1554908102,TBL,5,BOS,6,CAR,7,PIT,5,COL,6,SJS,4,NSH,5,WPG,6,TBL,CAR,COL,WPG,TBL,WPG,TBL,23
1554908141,TBL,6,TOR,7,WSH,6,PIT,6,CGY,6,SJS,7,NSH,6,WPG,7,TBL,WSH,SJS,WPG,TBL,WPG,TBL,35
1554908153,TBL,5,BOS,7,WSH,5,PIT,7,CGY,6,SJS,6,NSH,6,WPG,7,TBL,WSH,CGY,WPG,TBL,WPG,TBL,39
1554908198,TBL,5,TOR,7,WSH,6,PIT,6,CGY,5,VGK,6,DAL,7,WPG,6,TBL,WSH,VGK,DAL,TBL,VGK,TBL,38
1554908204,TBL,5,BOS,5,WSH,6,NYI,6,CGY,6,SJS,6,NSH,6,STL,7,TBL,NYI,CGY,NSH,TBL,NSH,TBL,40
1554908219,TBL,5,BOS,5,WSH,4,PIT,6,CGY,6,VGK,5,NSH,7,STL,6,TBL,WSH,CGY,NSH,TBL,NSH,TBL,26
1554908223,TBL,5,TOR,6,CAR,7,PIT,5,COL,5,SJS,7,DAL,7,STL,6,TBL,CAR,SJS,STL,TBL,STL,STL,36
1554908256,TBL,4,BOS,6,WSH,6,NYI,7,CGY,5,SJS,6,NSH,6,WPG,5,TBL,NYI,SJS,NSH,TBL,NSH,TBL,26
1554908268,TBL,6,BOS,6,WSH,5,PIT,7,CGY,7,VGK,6,NSH,6,WPG,7,BOS,PIT,VGK,NSH,BOS,VGK,VGK,8
1554908321,TBL,6,TOR,7,WSH,6,PIT,6,CGY,5,VGK,7,NSH,7,STL,6,TOR,PIT,VGK,STL,PIT,VGK,PIT,36
1554908322,TBL,5,TOR,7,WSH,6,NYI,7,CGY,5,SJS,6,NSH,5,WPG,6,TBL,NYI,SJS,WPG,TBL,SJS,TBL,37
1554908330,TBL,6,BOS,7,WSH,6,PIT,6,CGY,4,VGK,7,NSH,5,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,TBL,36
1554908354,TBL,4,BOS,6,WSH,5,NYI,5,CGY,6,SJS,7,NSH,6,WPG,6,BOS,NYI,CGY,NSH,BOS,CGY,BOS,42
1554908386,TBL,6,TOR,7,WSH,5,PIT,6,CGY,6,VGK,7,NSH,6,WPG,5,TBL,WSH,VGK,NSH,WSH,NSH,NSH,26
1554908421,TBL,5,BOS,7,WSH,6,PIT,7,COL,7,SJS,7,NSH,6,STL,6,BOS,WSH,SJS,STL,WSH,SJS,WSH,38
1554908423,TBL,5,TOR,7,WSH,6,PIT,6,CGY,5,VGK,6,NSH,6,WPG,6,TBL,WSH,VGK,WPG,TBL,WPG,WPG,25
1554908477,TBL,5,BOS,7,WSH,6,PIT,5,CGY,5,VGK,6,DAL,6,WPG,4,BOS,PIT,CGY,WPG,BOS,WPG,BOS,32
1554908588,TBL,6,BOS,5,WSH,5,PIT,6,CGY,5,VGK,6,NSH,5,STL,7,TBL,WSH,VGK,NSH,TBL,NSH,TBL,26
1554908654,TBL,5,TOR,6,WSH,7,PIT,5,CGY,4,VGK,6,NSH,6,WPG,5,TBL,WSH,CGY,WPG,TBL,CGY,TBL,25
1554908695,TBL,4,BOS,6,WSH,5,PIT,6,CGY,5,VGK,6,NSH,5,STL,6,TBL,WSH,CGY,NSH,WSH,CGY,WSH,45
1554908708,TBL,5,TOR,6,WSH,5,NYI,7,CGY,5,SJS,6,NSH,6,STL,7,TOR,NYI,CGY,STL,TOR,CGY,TOR,39
1554908713,TBL,5,TOR,6,WSH,5,PIT,7,CGY,7,VGK,5,NSH,6,STL,5,TBL,WSH,VGK,STL,TBL,VGK,TBL,25
1554908727,TBL,4,TOR,6,WSH,5,PIT,5,CGY,4,VGK,6,NSH,6,STL,5,TBL,WSH,CGY,STL,WSH,CGY,WSH,35
1554908763,TBL,5,TOR,5,WSH,4,PIT,4,CGY,5,SJS,6,NSH,6,WPG,5,TBL,WSH,CGY,WPG,TBL,CGY,TBL,20
1554908785,TBL,5,BOS,7,WSH,5,NYI,6,CGY,6,VGK,7,DAL,6,STL,5,TBL,WSH,CGY,STL,TBL,STL,TBL,35
1554908791,TBL,6,TOR,7,WSH,5,PIT,6,CGY,6,VGK,6,NSH,6,WPG,5,TOR,PIT,VGK,NSH,TOR,VGK,TOR,17
1554908834,TBL,5,BOS,6,CAR,7,PIT,6,CGY,6,SJS,6,NSH,7,WPG,7,TBL,CAR,CGY,WPG,TBL,CGY,TBL,33
1554908846,CBJ,6,BOS,5,CAR,4,PIT,6,CGY,6,SJS,4,NSH,6,STL,5,BOS,PIT,CGY,NSH,PIT,CGY,PIT,19
1554908856,TBL,5,TOR,7,WSH,6,NYI,7,CGY,5,VGK,7,NSH,6,WPG,5,TBL,WSH,CGY,WPG,TBL,CGY,TBL,33
1554908958,TBL,5,BOS,6,WSH,6,PIT,7,COL,7,VGK,7,NSH,4,WPG,6,TBL,PIT,VGK,NSH,TBL,NSH,TBL,23
1554909027,TBL,5,TOR,7,WSH,6,PIT,6,CGY,7,VGK,6,NSH,5,WPG,6,TBL,WSH,VGK,WPG,TBL,WPG,TBL,30
1554909057,CBJ,6,BOS,4,CAR,7,NYI,4,COL,7,SJS,4,DAL,7,WPG,4,BOS,CAR,SJS,DAL,CAR,SJS,SJS,44
1554909072,TBL,5,TOR,6,WSH,5,NYI,6,COL,5,VGK,6,NSH,6,STL,5,TBL,WSH,VGK,NSH,TBL,VGK,TBL,37
